id;nom;pays;region;localite;remontees;km_pistes;bas_m;sommet_m;lat;lon;site_officiel_connu;page_tarifs_trouvee;manque;raison;photo_url;photo_legende;forfait_jour_adulte;devise;periode;source;note
it-forca-canapine;Forca Canapine;Italie;Ascoli Piceno;;3;0;1349;1602;42.76119;13.20079;https://www.forcacanapine.com/;;photo;site injoignable (pas de réponse);;;;;;;
it-forcella-aurine;Forcella Aurine;Italie;Belluno;;2;2;1302;1443;46.23348;11.97473;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-forni-di-sopra;Forni di Sopra;Italie;Udine;Forni di Sopra;9;13.3;882;2068;46.43915;12.56903;https://www.turismofvg.it/;;forfait;site refusé (robots.txt ou 429);;;;;;;
it-jochgrimm-passo-oclini;Jochgrimm, Passo Oclini;Italie;Bolzano/Bozen;;6;6;1843;2227;46.34539;11.44628;https://jochgrimm.com;https://oclini.com/preise-skiurlaub-snowboard-schifahren/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-kaberlaba;Kaberlaba;Italie;Vicenza;;7;3.9;997;1153;45.84968;11.49669;https://www.kaberland.com/inverno/;https://www.kaberland.com/ticket-pass/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-kinderalm-valbruna;Kinderalm Valbruna;Italie;Udine;;3;0;782;810;46.50000;13.48324;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-lagazuoi-5-torri;Lagazuoi - 5 Torri;Italie;Belluno;;8;27.9;1725;2727;46.52378;12.01970;https://cortinadelicious.it/;https://cortinadelicious.it/IT/p66-Gli-impianti-di-risalita-prezzi-e-calendario;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-lanzo-d-intelvi;Lanzo d'Intelvi;Italie;Como;;2;1.2;1087;1198;45.96885;9.00652;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-lemelette;leMelette;Italie;Vicenza;;7;11.7;1422;1731;45.92167;11.56827;https://www.lemelette.it/;https://www.lemelette.it/skipass-giornalieri;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-macesnovc-ratece;Macesnovc Rateče;Italie;Udine;;1;1.1;862;1179;46.48699;13.70721;http://www.ratece-planica.si/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-macugnaga-belvedere;Macugnaga - Belvedere;Italie;Verbano-Cusio-Ossola;;4;6.7;1373;1906;45.96790;7.93641;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-malesco;Malesco;Italie;Verbano-Cusio-Ossola;;1;0.4;794;911;46.12134;8.50161;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-monte-piselli;Monte Piselli;Italie;Teramo;;1;2.8;1429;1648;42.79022;13.58001;http://www.montepiselli.it/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-monte-prata;Monte Prata;Italie;Macerata;;3;3.4;1558;1784;42.87110;13.19881;https://sibillini.palple.net/monteprata2.html;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-monte-valbella-asiago;Monte Valbella (Asiago);Italie;Vicenza;;2;11.6;1134;1139;45.87066;11.58237;https://www.valbella-sciovie.com/;;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-monterosa-ski;Monterosa Ski;Italie;Valle D'Aosta;;37;71.5;1207;3030;45.86051;7.83618;https://monterosaski.eu/en;;forfait;site refusé (robots.txt ou 429);;;;;;;
it-nevelandia;Nevelandia;Italie;Pordenone;Piancavallo;3;0.1;1278;1286;46.11336;12.52359;https://www.nevelandia.com/;;photo et forfait;site refusé (robots.txt ou 429);;;;;;;
it-passo-godi-di-scanno;Passo Godi di Scanno;Italie;L'Aquila;;6;3.9;1535;1754;41.83562;13.92788;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-passo-san-leonardo;Passo San Leonardo;Italie;L'Aquila;;3;3;1208;1345;42.07351;14.02837;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-petersberg-monte-san-pietro-petersberg-monte-san-pietro;Petersberg - Monte San Pietro, Petersberg, Monte San Pietro;Italie;Bolzano/Bozen;;1;1.6;1354;1469;46.39307;11.38804;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-piancavallo;Piancavallo;Italie;Pordenone;Piancavallo;16;15;1267;1812;46.10575;12.50385;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-piani-dell-avaro;Piani dell'Avaro;Italie;Bergamo;;2;0.2;1688;1746;46.00464;9.59950;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-piani-di-artavaggio;Piani di Artavaggio;Italie;Lecco;Barzio;5;1.3;1610;1648;45.93202;9.51168;https://www.pianidibobbio.com/artavaggio;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-pista-slittini-e-bob;Pista slittini e bob;Italie;Modena;;1;0;1327;1330;44.28634;10.66738;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-pradis-ci;Pradis_ci;Italie;Trento;;2;0.2;1021;1053;46.15456;11.28994;https://www.winterparkpradis-ci.it/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-prali-448786m70569;Prali;Italie;Turin;;4;11.5;1477;2488;44.87859;7.05686;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-ramudla;Ramudla;Italie;Bolzano/Bozen;;1;0.4;1787;1868;46.72396;10.68219;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-roccaraso-rivisondoli;Roccaraso - Rivisondoli;Italie;L'Aquila;;28;65.3;1298;2129;41.83176;14.02146;https://roccaraso.net/;https://roccaraso.net/roccaraso-estate/tariffe-estive/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-san-martino-di-castrozza;San Martino di Castrozza;Italie;Trento;;16;29.7;1402;2351;46.25465;11.79243;https://www.sanmartino.com;https://www.sanmartino.com/item.url;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-san-martino-di-castrozza-passo-rolle;San Martino di Castrozza - Passo Rolle;Italie;Trento;;22;42.2;1402;2351;46.26953;11.79243;https://www.sanmartino.com/;https://www.sanmartino.com/item.url;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-san-simone;San Simone;Italie;Bergamo;;0;0;;;46.04114;9.69819;https://www.brembanaski.com/sansimone.html;;photo et forfait;site injoignable (pas de réponse);;;;;;;
it-sarnano-sassotetto;Sarnano - Sassotetto;Italie;Macerata;;9;6.9;1287;1587;43.00796;13.23546;https://www.sarnanoneve.it/;https://www.sarnanoneve.it/skipass/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-scanno;Scanno;Italie;L'Aquila;;3;7;1165;1876;41.88939;13.86707;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-scanno-419022m138791;Scanno;Italie;L'Aquila;Scanno;0;0;;;41.90225;13.87910;https://www.sciareascanno.it/;;photo;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-schilpario;Schilpario;Italie;Bergamo;Schilpario;1;0.5;1140;1215;46.00514;10.16245;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-sella-ciampigotto-casera-razzo;Sella Ciampigotto - Casera Razzo;Italie;Belluno;;0;0;;;46.48352;12.58307;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-selvarotonda;Selvarotonda;Italie;Rieti;;2;4.6;1545;1783;42.61637;13.11948;;;forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-tarvisio-tarvis;Tarvisio, Tarvis;Italie;Udine;;17;26.6;749;1773;46.47517;13.51989;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
it-terminillo;Terminillo;Italie;Rieti;;0;0;;;42.46723;12.99013;https://www.terminillo.eu/;https://www.terminillo.eu/mappa-impianti-piste-da-sci/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-val-d-aveto;Val d'Aveto;Italie;Genova;;5;5.2;1276;1777;44.55416;9.48294;https://www.montebue.com/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-val-formica;Val Formica;Italie;Vicenza;;3;2.4;1640;1763;45.97072;11.40169;https://www.valformica.it/;https://www.valformica.it/listino-prezzi-2026/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-verena-2000;Verena 2000;Italie;Vicenza;;5;10.8;1640;1997;45.92309;11.40868;https://www.skiverena.com/;https://www.skiverena.com/rifugi/rifugio-verenetta-listino-prezzi/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
it-watles-vatles-watles-vatles;Watles - Vatles, Watles, Vatles;Italie;Bolzano/Bozen;;4;8.6;1725;2495;46.71368;10.49662;https://www.ortlerskiarena.com/it/aree-sciistiche/val-venosta/watles;;photo et forfait;site refusé (robots.txt ou 429);;;;;;;
it-zambla-alta;Zambla Alta;Italie;Bergamo;;1;0.3;1232;1293;45.89351;9.80033;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
kz-ak-bulak;AK Bulak;Kazakhstan;Almaty;;9;6.9;1633;2603;43.25942;77.38148;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
kz-altayskiye-alpy;Altayskiye Alpy;Kazakhstan;Shyghys Qazaqstan;;4;10;644;981;49.94471;83.01688;https://alps.altay.kz/;https://alps.altay.kz/price/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
kz-nurtau;Nurtau;Kazakhstan;Shyghys Qazaqstan;;2;2.8;483;799;50.21624;82.69785;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
kz-oi-qaragai;Oi-Qaragai;Kazakhstan;Almaty;;5;4.7;1558;1820;43.22724;77.14144;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
kz-shymbulak;Шымбұлақ, Shymbulak, Шымбулак;Kazakhstan;Almaty;;11;11;2298;3205;43.13696;77.08572;https://shymbulak.com/;;photo et forfait;site refusé (robots.txt ou 429);;;;;;;
kz-tabagan;Tabagan;Kazakhstan;Almaty;;0;0;;;43.21425;77.09542;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
kz-tau-samaly;Tau Samaly;Kazakhstan;Ongtustik Qazaqstan;;1;0;1361;1597;42.15855;70.08322;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lt-aukstagires-slidinejimo-trasa;Aukštagirės slidinėjimo trasa;Lituanie;Taurage;;6;0;175;223;55.60945;22.33106;https://aukstagireskalnas.lt/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
lt-jonavos-slidinejimo-centras;Jonavos slidinėjimo centras;Lituanie;Kaunas;Jonava;1;0;50;77;55.07681;24.26653;https://www.jsc.lt/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
lt-kalita-kalnas;Kalita Kalnas;Lituanie;Utena;Anykščiai;2;0;76;111;55.52628;25.12592;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lt-liepkalnis-lipowka;Liepkalnis, Lipówka;Lituanie;Vilnius;Vilnius;10;2.1;176;230;54.65651;25.30704;https://liepkalnis.lt/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
lt-mortos-kalns;Mortos Kalns;Lituanie;Telšiai County;;3;0;80;110;55.87251;21.81611;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lv-baili;Baili;Lettonie;Beverinas;;7;0;33;57;57.53478;25.46689;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lv-eglukalns;Egļukalns;Lettonie;Daugavpils;;4;0;183;217;55.87320;26.33054;http://eglukalns.lv/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
lv-kamparkalns;Kamparkalns;Lettonie;Talsu;;2;0;127;155;57.21614;22.63785;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lv-lemberga-hute;Lemberga Hūte;Lettonie;Ventspils;Wentspils;4;0;4;54;57.37282;21.54801;https://www.lembergahute.lv/;;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
lv-mezezers;Mezezers;Lettonie;Plavinu;;2;0;103;152;56.65934;25.71186;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lv-milzkalns;Milzkalns;Lettonie;Engures;;10;2.2;70;110;57.00195;23.20559;https://www.milzkalns.lv/;;photo et forfait;site injoignable (pas de réponse);;;;;;;
lv-ozolkalns;Ozolkalns;Lettonie;Amatas;;8;1.7;28;103;57.29735;25.22227;https://www.ozolkalns.lv/winter;https://www.ozolkalns.lv/winter/accommodation-prices;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
lv-reina-trase;Reina Trase;Lettonie;Krimuldas;;5;0;54;81;57.18027;24.81888;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lv-riekstukalns;Riekstukalns;Lettonie;Baldones;;20;0;37;82;56.77337;24.40356;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lv-siguldas-trase;Siguldas Trase;Lettonie;Siguldas;Segewold;4;0;16;100;57.15954;24.84140;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
lv-zagarkalns;Žagarkalns;Lettonie;Cesu;;0;0;;;57.30086;25.23108;https://zagarkalns.lv/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
me-kolasin-1450-ski-resort-1450;Kolašin 1450 ski resort, Колашин 1450 ски резорт;Monténégro;Andrijevica;;5;19;1425;1915;42.81997;19.63334;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
me-kolasin-1600;Kolašin 1600;Monténégro;Kolasin;;2;18.1;1502;2028;42.83859;19.64757;https://www.skijalista.me/ski-centri/kolasin-1600;https://skijalista.me/en/pricelist/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
me-ski-centar-savin-kuk;Ski centar Savin kuk, Ски центар Савин кук;Monténégro;Zabljak;;5;4.2;1514;2175;43.11936;19.09286;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
mk-420122m208697;Скијачки центар Попова шапка;Macédoine du Nord;Bogovinje Municipality;;8;19.2;1664;2376;42.01224;20.86966;https://skimacedonia.mk/ski-regions/popova-sapka/?lang=en;;photo;site injoignable (503);;;;;;;
mk-krusevo;Kruševo;Macédoine du Nord;Krusevo Municipality;;3;0.4;1357;1406;41.36800;21.23926;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
mk-mavrovo;Mavrovo;Macédoine du Nord;Mavrovo and Rostusa Municipality;;14;13.9;1268;1875;41.63740;20.71804;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
mk-nizepole;Nizepole;Macédoine du Nord;Bitola Municipality;;2;0;1316;1443;40.98066;21.25559;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
mk-pelister;Pelister;Macédoine du Nord;Bitola Municipality;;2;0;1414;1772;41.03370;21.21923;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
mk-ponikva;Ponikva;Macédoine du Nord;Kocani Municipality;;2;0;1510;1628;42.03737;22.35642;https://skimacedonia.mk/ski-regions/ponikva/?lang=en;;photo et forfait;site injoignable (503);;;;;;;
mk-ski-center-mihajlovo;Ски Центар Михајово, Ski Center Mihajlovo;Macédoine du Nord;Kavadarci Municipality;;2;0.5;1236;1332;41.18644;22.06519;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
nl-alpine-world-oss;Alpine World (Oss);Pays-Bas;North Brabant;Oss;3;0.4;10;28;51.75287;5.55794;https://alpineworld.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-de-schans;De Schans;Pays-Bas;North Brabant;Uden;2;0.3;21;46;51.66946;5.64638;https://www.deschans.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-indoor-ski-rotterdam;Indoor Ski Rotterdam;Pays-Bas;South Holland;Rotterdam;0;0;;;51.94023;4.54487;https://www.indoorski-rotterdam.nl/;;photo et forfait;site refusé (robots.txt ou 429);;;;;;;
nl-outdoorski-bergschenhoek;Outdoorski Bergschenhoek;Pays-Bas;South Holland;Bergschenhoek;4;0;-6;25;51.97543;4.54831;https://outdoorvalleywintersport.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-skicentrum-de-wijchense-berg;Skicentrum de Wijchense Berg;Pays-Bas;Gelderland;Alverna;0;0;;;51.79797;5.75932;https://www.dewijchenseberg.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-skicentrum-drechtsteden;Skicentrum Drechtsteden;Pays-Bas;South Holland;Dordrecht;2;0.2;2;22;51.81788;4.74840;https://www.ski-baan.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-skicentrum-hoofddorp;Skicentrum Hoofddorp;Pays-Bas;North Holland;Hoofddorp;0;0;;;52.30953;4.70427;https://www.skicentrumhoofddorp.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-skicentrum-soesterberg-huis-ter-heide;Skicentrum Soesterberg (Huis ter Heide);Pays-Bas;Utrecht;Huis ter Heide;0;0;;;52.11371;5.27916;https://www.skicentrumsoesterberg.nl/wordpress/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-skiclub-il-primo;Skiclub Il Primo;Pays-Bas;North Holland;Bergen;0;0;;;52.67881;4.69210;https://www.ilprimo.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-skipiste-nieuwegein;Skipiste Nieuwegein;Pays-Bas;Utrecht;Utrecht;2;0.4;1;21;52.03506;5.06040;https://skipistenieuwegein.nl;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-snowworld-landgraaf;SnowWorld Landgraaf;Pays-Bas;Limburg;Schaesberg;5;0.7;155;220;50.87481;6.02223;https://www.snowworld.com/;;forfait;site injoignable (400);;;;;;;
nl-vallei-53;Vallei 53;Pays-Bas;Overijssel;Enschede;3;0;32;52;52.17901;6.82931;https://vallei53.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
nl-wolfskamer-wintersport;Wolfskamer Wintersport;Pays-Bas;North Holland;Huizen;7;0;1;18;52.30829;5.23690;https://www.wolfskamer.nl/;;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
no-adneram-skitrekk;Ådneram Skitrekk;Norvège;Agder;;4;6.5;574;824;59.02120;6.91009;https://www.aadneram-skitrekk.no/;;photo;site refusé (robots.txt ou 429);;;;;;;
no-aktiven-skiheis;Aktiven skiheis;Norvège;Vestland;;4;0;363;528;60.37909;6.00716;https://www.aktiven.no/;;photo et forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
no-alen-skisenter;Ålen skisenter;Norvège;Trøndelag;;2;5.4;398;724;62.83051;11.29272;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
no-b-rgefjellsenteret;Børgefjellsenteret;Norvège;Trøndelag;;2;0;461;578;64.89044;13.52200;https://www.facebook.com/Borgefjellsenteret/?ref=page_internal;;photo;site injoignable (400);;;;;;;
no-bj-rkelangen-skisenter;Bjørkelangen skisenter;Norvège;Viken;Bjørkelangen;1;0;158;259;59.88657;11.54347;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
no-bleikvassli-skibakke;Bleikvassli skibakke;Norvège;Nordland;;1;0.2;322;362;65.90819;13.84097;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
no-bortelid-skisenter;Bortelid Skisenter;Norvège;Agder;;6;4.5;578;805;58.82969;7.47622;https://www.bortelid.no/skisenter;;photo;site refusé (robots.txt ou 429);;;;;;;
no-brattst-len-skisenter;Brattstølen Skisenter;Norvège;Innlandet;;1;0;804;906;60.86666;9.19395;https://sites.google.com/site/vasetdansen/brattstoelen-skisenter;;photo et forfait;site refusé (robots.txt ou 429);;;;;;;
no-breimsbygda-skisenter;Breimsbygda Skisenter;Norvège;Vestland;;3;2.8;635;845;61.76572;6.51329;https://www.breimsbygdaskisenter.no/;;photo;site refusé (robots.txt ou 429);;;;;;;
no-budor-skitrekk;Budor skitrekk;Norvège;Innlandet;;3;3.8;630;743;60.95208;11.28240;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
no-daltr-a-alpinbakke;Daltrøa alpinbakke;Norvège;Trøndelag;;0;0;;;63.50416;11.07168;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
no-dombas-skiheiser;Dombas Skiheiser;Norvège;Innlandet;;2;0;752;1070;62.07164;9.15624;;;photo;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
no-eikerapen;Eikerapen;Norvège;Agder;;2;0;377;646;58.54318;7.34696;https://www.eikerapen.info/;https://www.eikerapen.info/priser/;forfait;site visité, rien d'exploitable dans ses métadonnées ni ses tableaux;;;;;;;
no-engerdal-stfjell;Engerdal Østfjell;Norvège;Innlandet;;1;1.3;794;914;61.78427;11.97130;;;photo et forfait;aucun site web connu (OpenSkiMap n'en publie pas);;;;;;;
